LV ActivePower
57.40702057
27.4405098
0.364866495
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.825865746
5.366662979
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.854200363
11.95672035
0
67.1658783
51.97842026
17.27953911
5.989050865
24.90135002
15.02616024
81.47286987
128.1793976
42.00904083
81.63009644
32.25181961
49.41125107
247.6705933
439.4899902
369.7069092
300.2167969
164.2200928
99.75977325
76.92491913
53.85041046
33.89373016
22.83727074
-0.095933273
17.9370594
114.239502
76.49543762
953.90802
583.2476196
1344.081055
1418.052002
983.9384766
1668.609009
981.119812
376.1875916
548.3173828
1630.265991
887.0609741
283.3591003
849.5518799
589.1226807
450.6711121
373.8750916
380.0770874
638.3306274
716.2020264
653.9666138
434.6315918
151.8072968
292.170105
227.1616974
380.6575012
220.9239044
83.50747681
-0.188533098
0
0
0
0
0
0
0
153.5469055
174.4638977
98.83747101
25.46936035
-0.017599991
0
0
0
0
0
0
41.15245819
42.74279022
-0.113399498
14.94040012
102.1039963
17.88471031
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
24.88158989
129.7845001
273.1409912
182.0341949
71.06832886
15.56735039
0
111.473999
193.2332001
237.3567047
80.55879211
3.108736992
0
0
64.95510101
80.66020203
237.263504
83.14112854
40.40975189
63.93413162
1.309339046
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
78.29773712
45.57387924
57.91690063
25.70664978
87.56712341
11.76716995
-0.085399993
16.21417999
-0.952069521
0
48.89915848
165.8003998
68.89704132
38.74156189
64.90231323
0.056399871
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
28.41468048
0.095066503
0
0
0
0
0
0
0
3.367130995
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
44.98413086
1.320068002
0
43.87088013
319.3674011
480.2488098
82.18250275
77.22675323
200.2624969
185.6835938
96.02937317
144.6759949
258.6148071
660.8364868
844.7589111
759.7863159
1103.859009
1171.78894
1270.609009
1127.865967
1173.595947
611.8380737
606.4354858
487.7809143
656.1513062
642.5610962
511.975708
416.890686
324.5227966
201.9414978
206.1678009
412.985199
514.6882935
146.3038025
626.9633179
1256.371948
1590.619019
1191.547974
649.1619263
769.7299805
789.4429932
1214.312012
1289.369019
768.7125244
415.6655884
357.6553955
267.4656982
244.1977997
432.5259094
328.0031128
472.3977966
49.85654068
80.28401947
26.72410011
127.8094025
61.36249924
75.75398254
301.0768127
838.1248169
1433.562988
1182.406982
762.3311768
658.4301758
650.2327271
792.3635864
1226.628052
1256.151978
993.7938843
1523.662964
2605.797119
2923.905029
3119.537109
2820.593994
1548.55603
630.1326904
1418.218018
1694.718018
1377.410034
1060.762939
1247.026001
1178.687988
903.6503296
904.3546753
935.5487061
830.0601807
1540.506958
1984.072998
671.7539063
608.1901245
649.7631226
487.2388916
737.071228
817.2711792
903.2047119
1159.958984
1137.057983
1086.614014
1063.452026
816.878418
868.6834106
844.2617188
1118.270996
900.5308838
656.0552979
675.3416748
751.7077026
835.6904297
823.7512817
1012.843994
1135.52002
1142.876953
1092.552979
1192.939941
1366.588989
1414.365967
1380.280029
1289.244019
1311.128052
1267.454956
1266.249023
1318.362061
1036.75
1134.515991
1061.029053
1156.020996
1143.505981
1155.267944
1086.446045
843.5214844
824.1663818
583.0684204
684.4155884
1467.692993
1458.411987
1167.649048
920.3792114
1460.910034
1594.300049
2401.019043
2381.974121
1644.628052
1420.040039
1333.890991
1531.890991
0
0
0
255.501297
1561.636963
1440.667969
1479.129028
1550.368042
1150.333008
1252.904053
1193.311035
733.7709961
586.6201172
645.6112061
602.6713257
713.3079834
828.6107178
993.1591797
898.1464233
843.3981934
789.369812
888.2957764
657.2720947
608.0668945
572.663208
580.4451294
477.6630859
351.6830139
528.3842163
427.4413147
372.4661865
321.5089111
267.3839111
77.70094299
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1445.975952
3594.583008
3598.033936
3570.728027
3600.547119
3596.512939
3553.406006
3458.584961
2751.229004
2501.8479
3290.201904
3547.351074
3392.937988
3556.340088
3558.873047
3509.021973
3531.197998
3545.166992
3601.184082
3588.416016
3590.413086
3593.623047
3467.452881
3509.486084
3339.233887
3294.310059
3509.589111
3599.97998
3526.281982
3448.202881
3538.216064
3267.239014
3527.562988
3386.983887
3347.460938
3544.158936
3427.455078
3499.158936
3583.779053
3551.093018
3518.554932
3593.702881
3573.663086
3597.839111
3569.403076
3537.058105
3547.521973
3581.056885
3491.448975
3601.825928
3601.510986
3595.702881
3594.535889
3584.301025
3579.375
3601.570068
3601.138916
3601.349121
3601.76001
3601.118896
3601.238037
3601.362061
3601.436035
3601.399902
3601.053955
3601.552979
3601.520996
3601.606934
3600.766113
3601.246094
3592.968994
3596.180908
3601.158936
3601.327881
3599.829102
3601.362061
3601.111084
3601.417969
3601.321045
3601.183105
3601.068115
3600.947998
3601.462891
3600.964111
3599.730957
3601.133057
3601.019043
3601.0271
